District_Name,Market_Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price_Date
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-03-11
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-03-12
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-03-13
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-03-14
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-03-15
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-03-16
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2800.0,2500.0,2015-03-17
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2800.0,2500.0,2015-03-18
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2800.0,2500.0,2015-03-19
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2800.0,2500.0,2015-03-20
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-03-21
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-03-22
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2800.0,2500.0,2015-03-23
Bangalore,Bangalore,Wheat,Local,FAQ,2100.0,3000.0,2550.0,2015-03-24
Bangalore,Bangalore,Wheat,Local,FAQ,2100.0,3000.0,2550.0,2015-03-25
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2400.0,2015-03-26
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2400.0,2015-03-27
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2400.0,2015-03-28
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-03-29
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2400.0,2015-03-30
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,2800.0,2600.0,2015-03-31
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,2800.0,2600.0,2015-04-01
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-02
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-03
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,2800.0,2600.0,2015-04-04
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-05
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,2800.0,2600.0,2015-04-06
Bangalore,Bangalore,Wheat,Local,FAQ,2100.0,3000.0,2550.0,2015-04-07
Bangalore,Bangalore,Wheat,Local,FAQ,2100.0,3000.0,2550.0,2015-04-08
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,2900.0,2600.0,2015-04-09
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,2900.0,2600.0,2015-04-10
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-12
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,2900.0,2600.0,2015-04-13
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-14
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2600.0,2450.0,2015-04-15
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2600.0,2450.0,2015-04-16
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2600.0,2450.0,2015-04-17
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2600.0,2450.0,2015-04-18
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-19
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,2600.0,2450.0,2015-04-20
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-21
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2700.0,2015-04-22
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2700.0,2015-04-23
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2700.0,2015-04-24
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2700.0,2015-04-25
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-26
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2800.0,2015-04-27
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2800.0,2015-04-28
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-04-29
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2600.0,2015-04-30
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-01
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2600.0,2015-05-02
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-03
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-04
Bangalore,Bangalore,Wheat,Local,FAQ,1900.0,3000.0,2500.0,2015-05-05
Bangalore,Bangalore,Wheat,Local,FAQ,1900.0,3000.0,2500.0,2015-05-06
Bangalore,Bangalore,Wheat,Local,FAQ,1900.0,3000.0,2500.0,2015-05-07
Bangalore,Bangalore,Wheat,Local,FAQ,1900.0,3200.0,2550.0,2015-05-08
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-09
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-10
Bangalore,Bangalore,Wheat,Local,FAQ,1900.0,3200.0,2550.0,2015-05-11
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-05-12
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-05-13
Bangalore,Bangalore,Wheat,Local,FAQ,2200.0,3000.0,2600.0,2015-05-14
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-05-15
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-05-16
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-17
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-05-18
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-05-19
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-05-20
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-05-21
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-05-22
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2500.0,2015-05-23
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-24
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2500.0,2015-05-25
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2500.0,2015-05-26
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2500.0,2015-05-27
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,2800.0,2500.0,2015-05-28
Bangalore,Bangalore,Wheat,Local,FAQ,2450.0,2800.0,2600.0,2015-05-29
Bangalore,Bangalore,Wheat,Local,FAQ,2450.0,2800.0,2600.0,2015-05-30
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-05-31
Bangalore,Bangalore,Wheat,Local,FAQ,2450.0,2800.0,2600.0,2015-06-01
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-02
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-03
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-04
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-05
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-06
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-07
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-08
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-09
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-10
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-11
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-12
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-13
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-14
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-15
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-16
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-17
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-18
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-19
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-20
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-21
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-22
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-23
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-24
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-25
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-26
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-06-27
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-06-28
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-06-29
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-06-30
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-01
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-02
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-03
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-04
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-05
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-06
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-07
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-08
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3500.0,2900.0,2015-07-09
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-07-10
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-12
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-13
Bangalore,Bangalore,Wheat,Local,FAQ,2300.0,3000.0,2650.0,2015-07-14
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-15
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-16
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-17
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-18
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-19
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-20
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-21
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-22
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-23
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-24
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-25
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-07-26
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-27
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-28
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-29
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-30
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-07-31
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-01
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-02
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-03
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-04
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-05
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-06
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-07
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-08
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-09
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-10
Bangalore,Bangalore,Wheat,Local,FAQ,2400.0,3000.0,2700.0,2015-08-11
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-12
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-13
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-14
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-15
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-16
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-17
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-18
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-19
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-20
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3000.0,2750.0,2015-08-21
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-22
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-23
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-24
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-25
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-26
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-27
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-28
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-29
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-08-30
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-08-31
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-09-01
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-09-02
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-09-03
Bangalore,Bangalore,Wheat,Local,FAQ,2500.0,3200.0,2850.0,2015-09-04
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-05
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-06
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-07
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-08
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-09
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-10
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-12
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-13
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-14
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-15
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-16
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-17
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-18
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-19
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-20
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-21
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-22
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-23
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-24
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-25
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-26
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-09-27
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-28
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-29
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-09-30
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-10-01
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-02
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-10-03
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-04
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-10-05
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-06
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-07
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-08
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-09
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-10
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-12
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-13
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-14
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-15
Bangalore,Bangalore,Wheat,Local,FAQ,2000.0,3000.0,2500.0,2015-10-16
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-17
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-18
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2650.0,2015-10-19
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-20
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-21
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-22
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-23
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-24
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-25
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-26
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-10-27
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-28
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-29
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-30
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-10-31
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-01
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-11-02
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-03
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-11-04
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3100.0,2850.0,2015-11-05
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-06
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-07
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-08
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-09
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-10
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-12
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-13
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-14
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-15
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-16
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-17
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-18
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-19
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-20
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-21
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-22
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-23
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-24
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-25
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-26
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-27
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-28
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-11-29
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-11-30
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-01
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-02
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-03
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-04
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-05
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-06
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-07
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-08
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-09
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-10
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-11
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-12
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-13
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-14
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-15
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-16
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-17
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-18
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-19
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-20
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-21
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-22
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-23
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-24
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-25
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-26
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2015-12-27
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-28
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-29
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-30
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2015-12-31
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-01
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-02
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-03
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-04
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-05
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-06
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-07
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-08
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-09
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-10
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-11
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-12
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-13
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-14
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-15
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-16
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-17
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-18
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-19
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-20
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-21
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-22
Bangalore,Bangalore,Wheat,Local,FAQ,2600.0,3200.0,2900.0,2016-01-23
Bangalore,Bangalore,Wheat,Local,FAQ,,,,2016-01-24
